gen_name,blastoderm cell,embryonic stem cell,morula cell,oocyte,totipotent stem cell,zygote
ENSG00000139405,81.68219997698769,80.98415985885782,81.27948452422046,44.831818356153875,60.20787788133318,57.96801288689449
ENSG00000139410,48.04203582249837,42.212250220534656,22.862731561385342,60.04679170022629,45.78299390173743,51.24074713304951
ENSG00000139428,86.44958386069881,81.71671844436774,44.73209833927818,64.55720477121926,55.20653549649063,63.40658919188432
ENSG00000139433,85.24527288766156,82.61036321098454,65.85740037586775,74.05745407126146,64.45748475434357,63.71342001304031
ENSG00000139436,76.67702220688068,73.88486173436122,81.03401986729567,95.0331760825375,97.13113182219153,98.45817512369118
ENSG00000139437,78.78264871706364,70.72066889119012,82.10792774134161,89.84006443447244,95.64300233958501,98.30859509837762
ENSG00000139438,66.35983584551069,53.79127833390864,76.38169754151805,68.84133011160971,70.41767345529858,63.62904153722242
ENSG00000139445,58.28251447857937,30.16914049016224,50.166839259003574,55.97744793464503,50.56571932650634,61.9491427913934
ENSG00000139496,91.35887699919458,88.75848578989759,94.46937444866337,94.22390979173858,97.31523031488513,95.24028688681778
ENSG00000139505,79.4653472941357,61.492731944923875,65.33578797990258,68.46162697042918,64.52652168910366,75.59927894757028
ENSG00000139508,39.719249798642274,24.462087216660912,0.0,57.6304989836229,31.764660760173356,47.4897403444176
ENSG00000139514,17.30142292793311,88.04893951597438,51.509224101561,0.0,31.13949296206804,0.0
ENSG00000139515,0.0,0.0,58.57016837341311,49.645226863038395,46.3659724619338,32.75035477313696
ENSG00000139517,65.50838031680283,65.04813408506884,70.96229816285046,59.27204387680742,71.53377056725348,69.07528861274115
ENSG00000139531,66.19874966440379,77.72408238407547,87.39692402101791,84.86173436121659,84.28259118628466,87.58485789897595
ENSG00000139537,45.230698423656655,44.52498753499789,59.966248609672846,58.14060522379473,55.21420626701952,64.119970851072
ENSG00000139540,44.27568749280865,32.493383960418825,0.0,0.0,14.785410194454032,0.0
ENSG00000139546,84.26341425996242,84.52038507268055,77.43642848924175,46.082153952364514,61.845587389253254,59.210677712576235
ENSG00000139547,59.26820849154297,63.797798488858206,68.8029762589652,50.21286388217696,50.05177770107008,35.132129022360296
ENSG00000139549,45.14631994783876,41.65228397192498,58.52797913550416,35.983584551068155,48.226134315191956,30.29570820388908
ENSG00000139567,64.0049092931385,30.44528822920262,32.642963985732365,30.978406780961148,37.0344801135274,28.65416331070456
ENSG00000139574,17.167184443677368,31.005254477812294,18.221915391401065,0.0,9.435047750546541,0.0
ENSG00000139579,71.1502320408085,83.78782648717063,80.97265370306447,84.3784758178959,81.6898707475166,79.3886395888467
ENSG00000139597,55.19119395543283,56.90944655390634,47.54727112338434,39.59268208491543,36.49369079123998,51.76235952901469
ENSG00000139610,59.14164077781613,0.0,44.145284393817356,54.949564683772486,47.570283434971046,50.4928470064818
ENSG00000139613,77.14493920914356,88.94641966785564,78.29939017374295,95.12138994361983,94.18939132435852,96.28351167874814
ENSG00000139618,84.86173436121659,80.97265370306447,93.96310359375599,97.72561653818126,93.61791891995551,96.40624400721053
ENSG00000139620,81.08387987573352,79.69163502473823,88.67410731407969,92.85851263759444,90.34633528937982,86.63751773865684
ENSG00000139624,91.62735396770606,79.83354427952288,97.86369040770145,64.15832470371649,92.11444789629118,67.00418056993826
ENSG00000139625,77.01837149541672,69.29007018755033,64.44597859855023,63.111264526521694,72.47727534230813,74.04211253020367
ENSG00000139626,25.10259655582403,36.9807847198251,42.43853795113719,0.0,21.505005177770105,0.0
ENSG00000139629,92.47113872588501,77.76243623671998,89.43734898170521,79.86039197637402,68.68407931576726,77.96187627047136
ENSG00000139631,63.11893529705059,58.41675296283512,56.59110957695701,57.680358992060754,40.45180838415219,53.33870287270356
ENSG00000139636,79.61876270471369,62.271315153607176,95.8884669965098,57.47324818778047,90.9676677022207,74.75549418939133
ENSG00000139637,72.59233690024163,87.10543474091973,78.66375177386568,49.71809918306293,72.50412303915928,52.35684424500441
ENSG00000139641,67.940014574464,90.44605530625552,94.02446975798719,55.65527557243125,74.94342806734936,71.13872588501515
ENSG00000139644,98.90691519963181,98.68446285429371,98.8071951827561,99.0986844628543,98.18202738465078,98.64227361638477
ENSG00000139645,42.22759176159245,59.17232385993173,54.76546619107889,50.62708549073754,59.90104706017719,54.79231388793004
ENSG00000139651,70.59026579219882,62.28665669466498,63.38741226556207,64.39995397537682,55.728147892455794,62.07187511985579
ENSG00000139656,20.5806773290377,20.734092739615694,23.844590189084496,0.0,25.167798105319676,38.63767115406743
ENSG00000139668,72.68055076132397,91.28600467917002,74.89740344417596,75.90994515399072,83.52702028918804,81.59782150116979
ENSG00000139675,61.66148889655966,57.83377440263875,74.68645725463122,82.92102941740498,80.93046446515552,89.8285582786791
ENSG00000139679,60.26924404556438,52.732712000920486,45.31891228473901,44.60169524028689,33.970007287232,27.166033828098037
ENSG00000139684,89.93211368081924,94.764699114026,64.34242319641008,79.00126567713727,62.39404748206957,70.63629041537223
ENSG00000139687,61.339316534345876,58.53948529129751,57.33517431826027,60.65661795727381,55.35611552180416,66.11053580332144
ENSG00000139697,97.88670271928815,98.23955816361753,99.20223986499444,98.39297357419554,99.32880757872128,97.77164116135467
ENSG00000139714,56.30729106738772,54.22084148352702,73.73144632378322,50.538871629655205,60.894411843669694,54.11728608138687
ENSG00000139718,72.18578606220994,74.18018639972385,77.97721781152916,74.57139569669773,80.42419361024815,84.85789897595214
ENSG00000139719,88.45549035400606,87.37774709469565,78.33007325585855,65.51221570206728,65.30894028305143,71.20392743451079
ENSG00000139722,66.57845280558432,66.97733287308711,66.63981896981552,88.7661565604265,77.51313619453074,80.60445671767728
ENSG00000139725,70.02646415832471,74.56372492616883,74.89356805891151,61.31630422275918,60.9711195489587,66.85076515936026
ENSG00000139726,93.89790204426035,92.61688336593411,92.8700187933878,50.14382694741687,83.20868331223872,52.38752732712001
ENSG00000139734,89.24174433321828,84.26724964522685,90.97533847274958,95.05235300885974,92.07992942891113,94.918114524604
ENSG00000139737,58.88083457983354,82.57968012886894,43.788593564223525,62.06036896406244,56.667817282246006,66.63981896981552
ENSG00000139746,89.7441798028612,91.25532159705443,93.86721896214475,91.5391401066237,88.16016568864342,92.78180493230545
ENSG00000139767,56.71767729068385,62.67019522110996,58.69673608713995,56.61028650327925,70.92394431020595,61.60779350285737
ENSG00000139793,54.36275073831166,38.02784489701991,0.0,61.032485713189885,57.12422812871553,59.09561615464274
ENSG00000139797,30.686917500862958,20.61519579641775,54.466306140451806,0.0,45.44547999846585,0.0
ENSG00000139800,41.533387028727034,68.79530548843631,45.491504621639244,33.13389329958195,30.35707436812028,0.0
ENSG00000139826,70.26425804472059,64.75280941970621,77.225482299697,65.10566486403559,53.4806121274882,60.72181950676946
ENSG00000139832,82.18847083189506,68.8106470294941,63.548498446668965,95.05618839412419,76.65017451002953,80.89594599777547
ENSG00000139835,77.96187627047136,86.14275303954282,71.1195489586929,97.29988877382732,89.54090438384536,92.49031565220727
ENSG00000139842,92.56702335749625,93.24588654930388,90.63782456947801,79.40781651516895,76.0787021056265,73.86184942277451
ENSG00000139865,44.98523376673187,42.28895792582365,44.52882292026234,70.2565872741917,55.57856786714226,62.37487055574732
ENSG00000139874,0.0,58.366892954397265,26.226364438307826,0.0,16.12012426648257,0.0
ENSG00000139880,20.20864495838607,54.339738426724956,70.49438116058758,42.69934414911978,62.313504391516126,0.0
ENSG00000139890,0.0,23.461051662639512,42.31197023741034,27.687646224063204,30.95155908411,0.0
ENSG00000139899,0.0,23.587619376366355,23.23859931730142,0.0,18.448203122003605,0.0
ENSG00000139908,0.0,42.48839795957504,31.37345146319948,0.0,25.950216699267443,0.0
ENSG00000139910,54.22084148352702,68.70709162735396,53.05488436313428,60.595251793042614,55.49802477658881,60.51470870248916
ENSG00000139915,56.26126644421432,47.83492501821808,43.96118590112377,73.26352932152035,68.66490238944502,74.97027576420051
ENSG00000139921,89.72500287653895,91.05204617803858,93.75982817474015,82.55666781728225,84.22122502205347,85.4408775361485
ENSG00000139926,82.69474168680244,72.08606604533425,71.30748283665093,79.4883596057224,76.1323974993288,79.49986576151574
ENSG00000139946,68.87201319372531,78.16898707475166,60.93276569631419,66.95048517623596,58.53948529129751,72.3890614812258
ENSG00000139970,18.513404671499252,52.29164269550877,22.548229969700458,68.15096076400874,50.27039466114371,53.39623365167031
ENSG00000139971,63.19564300233959,79.82587350899398,71.83676600314502,85.31430982242166,84.96912514862119,82.48763088252214
ENSG00000139973,43.05219959344917,45.89805545967092,73.11778468147125,94.19322670962298,91.69639090246615,95.9038085375676
ENSG00000139974,61.373835001725915,50.82652552448893,47.00264641583247,68.98323936639436,56.7061711348905,62.34802285889618
ENSG00000139977,82.6985770720669,75.90227438346182,82.24216622559736,93.57956506731101,90.96383231695624,97.13113182219153
ENSG00000139985,0.0,0.0,41.920760940436466,47.938480420358225,40.33291144095424,51.98097648908833
ENSG00000139988,17.30142292793311,53.38472749587696,27.40382771449392,60.955778007900896,34.595175085337324,36.90791239980056
ENSG00000139990,80.2592720438768,87.33555785678672,82.15395236451502,98.9759521343919,98.50803513212902,99.30579526713458
ENSG00000139998,97.1503087485138,90.35400605990873,82.51064319410885,82.77144939209144,78.2802132474207,75.56859586545468
ENSG00000140006,81.19894143366702,70.72450427645457,90.55728147892455,72.64219690867948,84.10999884938441,81.54412610746749
ENSG00000140009,44.145284393817356,51.72017029110574,55.37912783339086,86.5186207954589,77.00686533962336,85.93947762052699
ENSG00000140015,44.379242894948796,59.99693169178843,68.84516549687416,64.26955087638552,61.389176542783716,62.62800598320101
ENSG00000140022,81.32167376212941,71.26145821347755,59.275879262071875,63.27618609289303,56.541249568519156,56.034978713611785
ENSG00000140025,76.61565604264948,70.1645380278449,70.25275188892725,91.08656464541863,83.17416484485867,89.9666321481993
ENSG00000140030,40.89287768956392,29.96970045641085,34.50696122425498,50.80734859816669,35.28554443293829,50.25505312008591
ENSG00000140043,64.47666168066583,68.08192382924865,73.45146319947838,73.74678786484102,62.244467456756034,74.04978330073256
ENSG00000140044,77.60902082614199,63.18797223181068,50.02493000421892,53.84880911287539,51.693322594254596,65.63878341579412
ENSG00000140057,53.03954282207648,49.836996126260885,75.44586353699229,43.75023971157903,66.91213132359145,46.2815939861159
ENSG00000140090,48.66336823533924,48.114908142522914,49.06224830284202,67.0693821194339,55.10298009435047,66.26395121389945
ENSG00000140092,21.505005177770105,47.85793732980478,43.58531814520769,81.73205998542554,83.75330801979058,86.84079315767269
ENSG00000140093,47.54727112338434,49.353737582940205,52.44122272082231,45.46082153952364,45.73313389329958,49.380585279791354
ENSG00000140104,61.42369501016377,57.52694358148276,66.58995896137768,58.37072833966172,57.806926705787596,59.24136079469182
ENSG00000140105,95.43972692056917,95.9114793080965,91.28600467917002,67.37237755532544,82.27668469297741,85.94331300579144
ENSG00000140153,71.188585893453,73.94239251332796,86.85229931346605,95.04468223833084,93.23821577877499,94.49238676025007
ENSG00000140157,96.7744409925977,91.66570782035055,94.18555593909407,90.63398918421356,93.31108809879952,85.6556591109577
ENSG00000140199,84.42450044106931,84.81954512330763,86.10056380163388,81.34085068845167,85.20691903501707,82.83665094158708
ENSG00000140254,22.958616192996587,42.50373950063284,20.688068116442295,27.687646224063204,31.572891496950866,0.0
ENSG00000140259,93.15383730295707,92.22567406896023,98.93376289648295,95.06385916465308,98.74966440378937,95.63149618379167
ENSG00000140262,83.76481417558394,89.07298738158248,68.0550761323975,65.0366279292755,63.35672918344648,58.88083457983354
ENSG00000140263,63.901353890998344,82.77144939209144,66.20258504966824,58.12909906800138,49.56468377248495,48.81294826065278
ENSG00000140264,98.17052122885744,98.97978751965636,97.8061596287347,98.28558278679094,97.38043186438078,95.8040885206919
ENSG00000140265,71.45322747670004,77.87366240938903,84.68914202431634,88.26372109078356,90.31948759252867,95.35918383001572
ENSG00000140274,0.0,18.56710006520155,0.0,0.0,13.293445326583056,0.0
ENSG00000140279,47.524258811797644,42.88344264181337,45.836689295439726,29.102903386645192,40.70110842634143,41.218885437042154
ENSG00000140280,0.0,50.753653204464385,33.057185594292946,0.0,42.150884056303454,37.11502320408085
ENSG00000140284,84.67380048325855,63.47179074137998,20.507805009013154,75.315460438001,45.97092777969547,61.07851033636329
ENSG00000140285,0.0,18.697503164192845,0.0,36.70847236604917,26.076784412994286,38.94450197522341
ENSG00000140287,27.549572354543013,33.77440263874506,69.88839028880452,86.88298239558164,95.43589153530472,94.89893759828175
ENSG00000140297,55.65527557243125,47.85026655927588,80.80006136616423,80.397345913397,96.94703332949794,97.58370728339662
ENSG00000140299,90.34249990411537,87.30871015993557,95.35151305948682,69.34376558125264,96.42158554826833,74.65193878725118
ENSG00000140307,98.66145054270702,92.07609404364668,98.78801825643386,93.99378667587159,98.013270433015,92.97357419552795
ENSG00000140319,98.62309669006251,98.76117055958271,99.09484907758984,95.06769454991753,98.14367353200629,93.25739270509723
ENSG00000140320,71.80991830629387,76.93399301959883,59.8320101254171,0.0,54.71560618264104,39.830475971311316
ENSG00000140323,49.215663713420014,54.178652245618075,55.908410999884936,52.28780731024432,52.99735358416753,60.91358876999195
ENSG00000140326,68.30437617458674,64.70294941126836,71.40720285352664,50.47367008015955,72.28550607908565,51.07966095194262
ENSG00000140332,85.4332067656196,79.61109193418478,67.54880527749012,29.237141870900935,47.58178959076439,36.47067847965328
ENSG00000140350,83.3774402638745,94.7877114256127,58.44743604495072,75.1543742568941,59.72461933801251,73.53584167529628
ENSG00000140365,85.83208683312239,95.38219614160242,70.74751658804126,85.11870517393471,70.44452115214973,72.07455988954091
ENSG00000140367,89.99731523031488,75.90610976872627,79.04345491504621,99.11402600391209,98.68446285429371,99.58194300617497
ENSG00000140368,40.121965251409506,49.15813293445326,45.66793234380393,66.35983584551069,86.67587159130134,90.18908449353738
ENSG00000140374,94.9257852951329,91.19012004755878,83.63057569132819,99.76604149886856,99.04882445441645,99.51674145667933
ENSG00000140382,78.32240248532966,80.65048134085069,72.60767844129943,91.79227553407739,86.5723161891612,92.13746020787788
ENSG00000140386,80.93046446515552,67.80577609020825,90.51892762628006,98.57323668162466,95.14440225520654,98.81870133854946
ENSG00000140391,89.79403981129904,91.75775706669735,71.66033828098033,66.60146511717102,59.716948567483605,54.6197215510298
ENSG00000140395,85.38334675718176,90.11237678824838,85.84359298891574,85.96248993211368,83.5461972155103,78.59087945384114
ENSG00000140396,77.76243623671998,79.93709968166303,73.68158631534537,85.6173052583132,88.13331799179227,91.94185555939094
ENSG00000140398,59.632570091665706,66.02232194223909,55.02627238906148,58.90768227668469,51.78537184060139,45.87120776281978
ENSG00000140400,63.65972461933801,70.79737659647911,52.32616116288881,48.337360487861005,54.7884785026656,52.13439189966632
ENSG00000140403,70.080159552027,56.34948030529666,65.98013270433015,72.76492923714187,84.99597284547232,88.88888888888889
ENSG00000140406,55.94292946726499,65.94944962221454,66.1450542707015,66.89678978253366,68.84516549687416,58.17895907643923
ENSG00000140416,96.26817013769033,99.45921067771258,71.36501361561768,94.65347294135697,90.13155371457063,93.86721896214475
ENSG00000140443,76.04034825298201,94.51923445710122,83.02074943428067,91.20929697388102,90.32715836305756,94.59210677712576
ENSG00000140450,49.74111149464964,52.21493499021976,33.94315959038086,58.221148314348184,58.6392053081732,51.01062401718253
ENSG00000140451,73.17148007517356,92.41360794691826,70.9507920070571,48.088060445671765,69.29007018755033,44.129942852759555
ENSG00000140455,90.5917999463046,58.35922218386836,82.22682468453955,91.00602155486519,90.7375445863537,90.58796456104015
ENSG00000140459,64.95608483872205,55.35611552180416,56.57193265063476,59.00740229356038,59.536685460054464,68.90653166110536
ENSG00000140463,73.10244314041346,78.57553791278335,82.20381237295287,92.23334483948913,83.63057569132819,90.14305987036397
ENSG00000140464,62.206113604111536,72.89149695086871,61.58861657653512,56.31496183791662,57.22394814559122,67.99754535343075
ENSG00000140465,73.91554481647682,21.877037548421736,64.67993709968167,0.0,40.240862194607445,0.0
ENSG00000140470,53.10090898630767,50.96459939400913,59.70927779695471,78.44513481379205,78.17665784528056,80.56226747976835
ENSG00000140471,67.60250067119242,70.70532735013232,86.18877766271622,63.66356000460246,80.25543665861235,69.48183945077282
ENSG00000140474,60.280750201357726,63.33371687185978,55.110650864879375,62.99236758332375,61.34315191961033,68.82982395581637
ENSG00000140478,16.88720131937253,28.91496950868715,0.0,48.77842979327273,47.01415257162582,55.551720170291105
ENSG00000140479,75.05848962528286,56.28811414106547,60.03912092969739,57.52310819621831,53.36938595481916,61.649982740766305
ENSG00000140481,22.371802247535765,49.119779081808765,0.0,27.687646224063204,30.395428220764774,38.20043723392015
ENSG00000140488,36.50519694703333,37.57910482107928,0.0,0.0,14.62815939861159,0.0
ENSG00000140497,87.88018256433858,81.16442296628696,86.63368235339239,88.64725961722854,83.23553100908985,88.63958884669965
ENSG00000140505,43.28999347984505,45.66026157327504,46.46185709354504,44.42910290338665,38.277144939209144,41.84788862041192
ENSG00000140511,46.837724849461125,76.39320369731139,41.027116173819664,69.9497564530357,62.63184136846546,72.87615540981092
ENSG00000140519,0.0,0.0,0.0,0.0,23.93280405016684,0.0
ENSG00000140521,77.5476546619108,81.3907106968895,81.99286618340813,78.64457484754344,80.86909830092432,82.29586161929966
ENSG00000140522,0.0,0.0,28.577455605415565,0.0,0.0,27.166033828098037
ENSG00000140525,86.6797069765658,92.61304798066966,88.37111187818817,95.59697771641162,94.64580217082806,96.67472097572201
ENSG00000140526,82.31120316035746,72.35454301384574,79.3963103593756,92.54401104590956,94.26609902964753,96.65170866413531
ENSG00000140527,45.52985847428374,39.34338204272619,58.86165765351129,68.07425305871975,49.90219767575653,56.23058336209872
ENSG00000140534,77.52847773558854,82.21531852874622,75.21190503586085,95.04084685306638,91.26682775284777,95.41671460898246
ENSG00000140538,61.9184597092778,62.654853680052156,67.57565297434127,93.10014190925479,89.81321673762129,94.04364668430944
ENSG00000140543,74.13416177655046,62.78525677904345,68.1164422966287,90.22743834618187,75.37299121696775,73.63172630690752
ENSG00000140545,42.59962413224409,92.11828328155563,44.83565374141833,44.99673992252522,45.84052468070418,48.172438921489665
ENSG00000140548,47.290300310666204,61.73052583131976,45.47232769531699,71.56061826410462,58.12142829747248,61.43520116595712
ENSG00000140553,84.29026195681357,81.74740152648333,64.24653856479884,45.75231081962183,47.382349557013,47.64315575499559
ENSG00000140557,42.28895792582365,45.94408008284432,13.964637747861772,33.9469949756453,31.56138534115752,37.893606412764164
ENSG00000140563,46.58842480727189,51.896598013270435,56.430023395850114,84.96912514862119,83.08595098377633,86.44958386069881
ENSG00000140564,86.49177309860777,64.23886779426994,70.3563072910674,91.37038315498792,81.2833199094849,84.30943888313581
ENSG00000140575,98.11682583515514,96.49062248302842,95.37836075633798,98.89540904383846,98.00943504775054,99.11019061864764
ENSG00000140577,70.79737659647911,54.109615310857976,70.23357496260499,68.48080389675142,65.28976335672918,70.66313811222338
ENSG00000140598,73.09477236988455,74.16484485866606,55.93909408200054,88.30207494342807,77.05672534806122,84.66229432746519
ENSG00000140600,86.44574847543436,61.899282782955545,58.148275994323626,84.65078817167185,70.72450427645457,86.72956698500364
ENSG00000140612,97.02374103478695,98.10915506462624,98.9222567406896,88.44014881294827,93.39930195988188,82.70624784259579
ENSG00000140623,50.82652552448893,0.0,65.58125263682737,0.0,56.510566486403555,0.0
ENSG00000140632,81.66302305066544,82.38024009511756,74.31826026924404,73.83883711118781,75.1083496337207,78.59855022437003
ENSG00000140650,94.10501284854064,96.67855636098646,95.22110996049553,82.07340927396157,89.6751428681011,88.6050703793196
ENSG00000140675,67.72523299965482,65.94177885168565,37.91661872435086,55.20653549649063,62.02968588194684,72.69589230238176
ENSG00000140678,48.04970659302727,39.74226211022897,56.21524182104093,49.188816016568865,52.41821040923561,50.89939784451348
ENSG00000140682,46.028458558662216,61.979825873509,56.00813101676063,45.38411383423465,41.2380623633644,40.984926935910714
ENSG00000140688,70.10700724887815,65.32811720937369,40.47482069573889,52.809419706209496,61.42369501016377,70.60177194799218
ENSG00000140691,60.487861005638024,60.27307943082882,56.74068960227054,34.45326583055268,60.541556399340315,42.86043033022667
ENSG00000140694,92.39826640586047,88.90806581521113,93.0004218923791,83.96808959459977,92.47113872588501,90.49591531469336
ENSG00000140718,74.19169255551719,79.07797338242626,75.92528669504853,72.85314309822422,75.71817589076822,72.19345683273885
ENSG00000140740,97.9595750393127,97.21167491274498,88.87354734783109,90.5534460936601,96.33337168718597,93.15767268822152
ENSG00000140743,83.18183561538757,87.46212557051356,96.48678709776397,91.75775706669735,96.42542093353276,88.78149810148429
ENSG00000140749,47.91930349403597,50.83036090975338,49.94822229892993,51.11034403405822,42.98699804395352,52.4949181145246
ENSG00000140750,75.14670348636521,80.94197062094888,62.02585049668239,91.5621524182104,88.01442104859433,90.16990756721512
ENSG00000140795,61.281785755379126,60.23856096344878,70.83573044912362,56.52207264219691,67.88248379549727,54.339738426724956
ENSG00000140798,0.0,37.69033099374832,0.0,53.44992904537261,42.193073294212404,38.02400951175546
ENSG00000140807,40.44030222835884,53.626356767537295,72.02853526636751,71.0965366471062,76.53127756683159,79.95244122272082
ENSG00000140829,76.00966517086641,78.2495301653051,79.90641659954743,90.14305987036397,88.17550722970122,83.5461972155103
ENSG00000140830,74.25689410501285,71.95566294634295,91.26682775284777,77.2484946112837,89.26859203006941,85.34115751927281
ENSG00000140832,73.62405553637863,93.61791891995551,81.07237371994017,54.121121466651324,51.93495186591493,54.52383691941856
ENSG00000140835,61.41602423963487,75.48038200437233,58.47428374180187,57.48858972883826,52.034671882790626,64.05476930157634
ENSG00000140836,89.80938135235684,70.44068576688528,80.4280289955126,96.6823917462509,92.46346795535612,95.78874697963411
ENSG00000140839,0.0,36.543550799677824,33.701530318720515,0.0,25.700916657078203,35.22801365397154
ENSG00000140848,57.39654048249147,58.66605300502435,62.7584090821923,72.60384305603498,57.6151574425651,67.37621294058988
ENSG00000140853,37.62512944425268,42.95247957657347,32.9689717332106,0.0,38.58781114562958,0.0
ENSG00000140854,71.66417366624478,77.80846085989339,63.797798488858206,77.1104207417635,78.09995013999156,81.04552602308902
ENSG00000140859,48.37187895524105,48.07655428987842,56.978483488666434,93.52203428834427,78.95907643922831,84.52422045794499
ENSG00000140873,25.965558240325244,41.39531315920684,52.72887661565604,84.05630345568213,63.824646185709355,77.80846085989339
ENSG00000140876,58.54715606182641,61.55026272389061,63.9282015878495,83.16649407432976,66.57461742031987,67.45292064587888
ENSG00000140905,93.33793579565068,84.01794960303762,79.87189813216737,65.56207571050511,63.65205384880911,63.36439995397538
ENSG00000140931,58.409082192306215,75.81022513711503,50.49668239174625,0.0,23.03915928355003,35.611552180416524
ENSG00000140937,77.31753154604381,65.18620795458904,30.663905189276264,45.98243393548882,37.452537107352434,41.62543627507383
ENSG00000140939,63.93970774364285,48.433245119472254,64.72596172285506,0.0,36.42848924174433,27.166033828098037
ENSG00000140941,93.44149119779081,91.36654776972347,98.61159053426917,95.34384228895793,98.9452690522763,89.7518505733901
ENSG00000140943,81.57097380431864,87.43527787366241,59.8243393548882,85.95865454684923,81.27948452422046,85.5329267824953
ENSG00000140945,46.20105089556246,59.632570091665706,49.40359759137805,70.2795995857784,57.91815287845664,60.71414873624056
ENSG00000140948,73.36324933839605,75.2234111916542,70.28343497104285,93.48751582096422,92.66674337437195,95.76957005331185
ENSG00000140950,65.20538488091128,74.51770030299544,51.44402255206536,73.14846776358685,64.05476930157634,71.4110382387911
ENSG00000140955,33.0380086679707,44.571012158171285,48.92033904805738,63.21481992866184,59.855022437003804,69.09446553906339
ENSG00000140961,32.74651938787251,32.919111724772755,36.47834925018218,0.0,10.489778698270241,36.37095846277759
ENSG00000140968,17.30142292793311,37.10735243355195,55.14900471752387,95.27480535419784,77.4019100218617,91.5621524182104
ENSG00000140983,87.07858704406858,84.28259118628466,76.45840524680703,30.978406780961148,63.9435431289073,38.09688183178
ENSG00000140986,57.48091895830936,50.83803168028228,64.60706477965712,57.93732980477889,64.0892877689564,58.946036129329194
ENSG00000140987,67.2074559889541,68.57285314309823,86.83312238714379,72.13976143903655,85.08035132129022,63.12277068231504
ENSG00000140988,99.45153990718367,99.58577839143942,99.1830629386722,97.06209488743144,99.27894757028344,93.77516971579796
ENSG00000140990,96.15694396502128,96.80895945997776,83.96808959459977,77.71641161354658,87.57718712844705,68.12027768189314
ENSG00000140992,90.43838453572661,89.34529973535842,89.48720899014306,98.29708894258428,98.31243048364207,98.62309669006251
ENSG00000140993,62.92333064856365,70.42534422582747,86.32685153223642,70.80121198174356,69.82318873930886,76.02500671192422
ENSG00000140995,89.61761208913435,83.17800023012312,67.53346373643232,61.83024584819545,71.87511985578952,71.18091512292409
ENSG00000141002,86.50711463966555,93.05795267134583,89.75568595865455,82.09642158554827,90.67234303685805,87.49280865262917
ENSG00000141012,64.74897403444176,58.80412687454455,57.734054385763045,55.306255513366324,43.458750431480844,48.559812833199096
ENSG00000141013,60.50703793196026,69.68895025505311,57.86829287001879,60.541556399340315,67.34552985847428,64.33858781114563
ENSG00000141026,79.80286119740728,73.81966018486557,89.56775208069651,63.747938480420366,75.77954205499942,68.31971771564453
ENSG00000141027,96.43309170406167,96.63636712307752,96.62102558201971,98.96444597859855,98.26257047520424,99.17155678287884
ENSG00000141030,96.52514095040847,97.10428412534039,96.23748705557473,88.36344110765927,96.67472097572201,94.69182679400146
ENSG00000141034,76.12089134353546,68.9947455221877,69.13665477697235,81.24496605684041,86.89832393663943,90.35400605990873
ENSG00000141040,50.4851762359529,55.61692171978675,67.41840217849882,61.56176887968397,56.004295631496184,64.36160012273233
ENSG00000141052,50.78050090131554,38.177424922333444,38.2119433897135,82.48763088252214,67.27265753844975,73.50132320791623
ENSG00000141068,67.0923944310206,65.20154949564684,63.866835423618305,91.38188931078128,79.53054884363134,85.26444981398382
ENSG00000141076,96.73225175468876,95.8271008322786,94.31212365282093,84.80420358224984,93.40697273041076,88.30591032869252
ENSG00000141084,68.06658228819084,62.957849115943695,73.92705097227017,55.51336631764661,71.27679975453535,61.8877766271622
ENSG00000141086,61.189736509032336,51.3251256088674,51.758524143750236,27.687646224063204,28.857438729720403,39.88033597974916
ENSG00000141096,0.0,52.5102596555824,49.62604993671614,29.237141870900935,39.1132589268592,39.324205116403945
ENSG00000141098,71.90580293790512,84.5472327695317,84.63928201587849,65.42016645572048,73.46296935527174,68.51532236413148
ENSG00000141101,94.94112683619069,94.97180991830629,97.9672458098416,85.5175852414375,95.04084685306638,86.5953285007479
ENSG00000141127,89.67897825336554,88.90039504468223,92.38676025006713,87.98373796647874,84.97679591915008,81.74740152648333
ENSG00000141161,27.944617036781345,20.676561960648947,35.53867986039197,27.687646224063204,31.918076170751352,28.65416331070456
ENSG00000141179,69.71196256663981,69.99578107620911,52.84777355885398,85.5252560119664,66.33298814865954,75.93679285084187
ENSG00000141194,55.567061711348906,50.43915161277951,47.94615119088713,45.713956966977335,43.017681126069114,48.130249683580715
ENSG00000141198,81.50193686955855,81.37153377056725,62.819775246423504,96.12242549764125,96.38706708088827,99.17922755340774
ENSG00000141200,0.0,0.0,0.0,0.0,33.38702872703563,38.09688183178
ENSG00000141219,84.79653281172094,84.62394047482069,92.08760019944003,75.66064511180149,82.230660069804,77.3098607755149
ENSG00000141232,62.38254132627622,88.15249491811453,57.611322057300654,93.95926820849154,81.43289993479846,95.43972692056917
ENSG00000141252,77.11425612702796,84.22506040731793,86.8714762397883,76.99919456909447,83.40428796072565,75.97131131822191
ENSG00000141255,56.49138956008131,14.298316265868907,48.44091589000115,82.3687339393242,60.042956314961835,71.52993518198903
ENSG00000141258,63.29152763395083,70.31795343842289,45.779158516472975,33.13389329958195,50.94158708242244,51.83139646377478
ENSG00000141279,98.20503969623748,96.74759329574655,95.26329919840448,94.7110037203237,95.65834388064282,94.20089748015188
