gen_name,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, alpha-beta memory T cell"
ENSMUSG00000003438,78.02442333785618,78.51289009497965
ENSMUSG00000003444,78.08955223880596,78.04613297150611
ENSMUSG00000003452,89.94301221166893,87.23473541383989
ENSMUSG00000003458,72.99864314789689,72.74355495251018
ENSMUSG00000003464,78.77340569877883,80.18453188602443
ENSMUSG00000003484,29.5033921302578,12.9280868385346
ENSMUSG00000003500,81.34599728629578,75.78290366350068
ENSMUSG00000003518,38.670284938941656,36.03799185888738
ENSMUSG00000003526,40.87381275440977,32.74355495251018
ENSMUSG00000003527,70.81139755766621,71.15875169606512
ENSMUSG00000003528,51.53867028493894,54.035278154681144
ENSMUSG00000003531,69.66621438263229,61.405698778833106
ENSMUSG00000003534,42.54002713704207,47.17503392130258
ENSMUSG00000003541,37.93758480325645,43.40298507462686
ENSMUSG00000003545,86.63772048846675,89.1831750339213
ENSMUSG00000003546,57.50881953867029,54.6865671641791
ENSMUSG00000003549,70.80054274084124,71.58751696065129
ENSMUSG00000003559,54.464043419267306,45.1831750339213
ENSMUSG00000003573,40.15739484396201,28.895522388059703
ENSMUSG00000003575,46.65400271370421,46.94708276797829
ENSMUSG00000003581,65.89959294436906,63.79918588873813
ENSMUSG00000003585,34.350067842605156,29.959294436906376
ENSMUSG00000003604,79.94572591587516,64.30393487109906
ENSMUSG00000003623,80.37449118046133,89.01492537313432
ENSMUSG00000003644,89.76933514246947,86.01899592944369
ENSMUSG00000003660,83.09362279511532,80.8303934871099
ENSMUSG00000003662,74.6540027137042,73.84531886024423
ENSMUSG00000003680,45.8561736770692,50.3392130257802
ENSMUSG00000003721,74.21438263229308,73.67164179104478
ENSMUSG00000003731,55.853459972862964,59.14789687924016
ENSMUSG00000003746,89.97014925373135,81.78018995929443
ENSMUSG00000003752,46.87109905020353,46.57801899592944
ENSMUSG00000003762,62.3392130257802,60.08683853459973
ENSMUSG00000003778,85.85074626865672,82.3989145183175
ENSMUSG00000003779,39.4572591587517,38.25780189959295
ENSMUSG00000003808,83.10990502035278,83.31614654002713
ENSMUSG00000003809,58.317503392130256,59.668928086838534
ENSMUSG00000003810,46.06241519674356,45.35142469470828
ENSMUSG00000003812,76.76526458616011,74.00271370420624
ENSMUSG00000003813,86.561736770692,86.75712347354138
ENSMUSG00000003814,97.98100407055631,98.26322930800544
ENSMUSG00000003824,41.687924016282224,53.297150610583444
ENSMUSG00000003847,86.43147896879239,84.3202170963365
ENSMUSG00000003848,78.75712347354138,76.90094979647219
ENSMUSG00000003849,23.848032564450474,25.23202170963365
ENSMUSG00000003863,2.8005427408412484,11.96200814111262
ENSMUSG00000003865,46.38263229308006,45.58480325644505
ENSMUSG00000003868,76.24966078697422,75.17503392130259
ENSMUSG00000003872,14.13839891451832,18.25237449118046
ENSMUSG00000003873,95.95658073270013,96.10854816824967
ENSMUSG00000003882,94.65943012211669,97.31886024423338
ENSMUSG00000003923,82.19267299864315,81.72048846675712
ENSMUSG00000003929,51.91858887381275,53.926729986431475
ENSMUSG00000003934,29.237449118046133,22.773405698778834
ENSMUSG00000003948,84.71099050203527,72.01628222523745
ENSMUSG00000003949,49.11804613297151,70.47489823609226
ENSMUSG00000003955,87.2618724559023,86.42062415196744
ENSMUSG00000003970,99.66892808683853,99.67978290366351
ENSMUSG00000003992,92.20624151967436,87.35413839891451
ENSMUSG00000004018,57.959294436906376,58.37720488466756
ENSMUSG00000004032,22.51831750339213,24.244233378561734
ENSMUSG00000004035,30.33378561736771,17.72048846675712
ENSMUSG00000004040,95.51696065128901,93.48168249660786
ENSMUSG00000004043,89.04748982360923,80.93894165535957
ENSMUSG00000004044,24.5753052917232,3.4301221166892812
ENSMUSG00000004054,64.01085481682497,65.35685210312076
ENSMUSG00000004056,80.52103120759837,81.42740841248303
ENSMUSG00000004069,71.14789687924016,71.50610583446404
ENSMUSG00000004070,85.40569877883311,85.30800542740842
ENSMUSG00000004071,81.78018995929443,81.50339213025781
ENSMUSG00000004085,28.98778833107191,18.98507462686567
ENSMUSG00000004096,94.82225237449117,95.20759837177748
ENSMUSG00000004099,67.65807327001356,71.40841248303936
ENSMUSG00000004100,80.08683853459972,78.66485753052918
ENSMUSG00000004105,59.88602442333786,63.6472184531886
ENSMUSG00000004110,40.56987788331072,35.19674355495251
ENSMUSG00000004113,5.112618724559023,16.08683853459973
ENSMUSG00000004127,56.08141112618724,55.500678426051564
ENSMUSG00000004151,21.253731343283583,9.345997286295795
ENSMUSG00000004187,41.8236092265943,38.69199457259159
ENSMUSG00000004207,96.75983717774763,96.89009497964722
ENSMUSG00000004221,61.839891451831754,62.72998643147897
ENSMUSG00000004233,49.014925373134325,49.481682496607874
ENSMUSG00000004263,54.355495251017636,62.914518317503386
ENSMUSG00000004264,94.93080054274084,95.09362279511532
ENSMUSG00000004266,92.59158751696064,94.26865671641791
ENSMUSG00000004267,33.46540027137042,25.07462686567164
ENSMUSG00000004268,96.87924016282226,97.36227951153325
ENSMUSG00000004270,66.82225237449117,71.94029850746269
ENSMUSG00000004285,97.4436906377205,97.73677069199456
ENSMUSG00000004317,39.820895522388064,38.431478968792405
ENSMUSG00000004319,82.74626865671641,81.17774762550883
ENSMUSG00000004328,27.506105834464044,22.583446404341927
ENSMUSG00000004347,14.203527815468114,17.14518317503392
ENSMUSG00000004356,49.81275440976933,51.83175033921302
ENSMUSG00000004359,39.978290366350066,38.38805970149254
ENSMUSG00000004364,78.30122116689282,77.29172320217096
ENSMUSG00000004371,21.953867028493896,26.13839891451832
ENSMUSG00000004383,27.240162822252373,23.419267299864316
ENSMUSG00000004393,74.41519674355496,73.29715061058344
ENSMUSG00000004394,73.54681139755766,73.5359565807327
ENSMUSG00000004415,30.849389416553596,32.841248303934876
ENSMUSG00000004446,68.32564450474898,58.474898236092265
ENSMUSG00000004451,55.674355495251014,56.852103120759836
ENSMUSG00000004455,96.95522388059702,97.9864314789688
ENSMUSG00000004460,90.8819538670285,91.84803256445048
ENSMUSG00000004462,53.02035278154681,54.04613297150611
ENSMUSG00000004473,31.10990502035278,32.43962008141112
ENSMUSG00000004500,38.78968792401628,41.55223880597015
ENSMUSG00000004508,7.419267299864314,7.440976933514247
ENSMUSG00000004530,76.45047489823608,84.08141112618725
ENSMUSG00000004535,95.89145183175035,95.57666214382633
ENSMUSG00000004552,50.56173677069199,47.902306648575305
ENSMUSG00000004558,65.73134328358209,48.83039348710991
ENSMUSG00000004561,80.36906377204885,79.40298507462687
ENSMUSG00000004562,78.99050203527815,77.81818181818181
ENSMUSG00000004565,51.858887381275444,51.80461329715062
ENSMUSG00000004567,58.58887381275441,55.47896879240163
ENSMUSG00000004568,82.68656716417911,80.3202170963365
ENSMUSG00000004591,87.23473541383989,87.34328358208955
ENSMUSG00000004610,89.30257801899593,90.97964721845318
ENSMUSG00000004612,78.4640434192673,98.24151967435549
ENSMUSG00000004626,92.47218453188603,91.93487109905021
ENSMUSG00000004630,0.0,7.554952510176391
ENSMUSG00000004631,10.795115332428765,4.347354138398915
ENSMUSG00000004633,42.116689280868385,70.2089552238806
ENSMUSG00000004637,51.12618724559022,50.68113975576662
ENSMUSG00000004642,93.80189959294437,94.43690637720489
ENSMUSG00000004651,57.877883310719135,55.614654002713706
ENSMUSG00000004661,60.99864314789688,61.356852103120765
ENSMUSG00000004665,98.62143826322931,98.59972862957937
ENSMUSG00000004667,93.438263229308,92.58073270013568
ENSMUSG00000004677,68.90637720488468,69.04206241519675
ENSMUSG00000004698,38.83853459972863,8.206241519674355
ENSMUSG00000004707,89.12347354138399,90.5943012211669
ENSMUSG00000004709,24.542740841248303,26.778833107191318
ENSMUSG00000004748,32.86838534599729,33.921302578018995
ENSMUSG00000004768,49.5033921302578,53.2483039348711
ENSMUSG00000004771,93.60651289009499,92.36906377204885
ENSMUSG00000004788,81.64450474898236,81.94301221166893
ENSMUSG00000004789,81.55766621438264,83.1044776119403
ENSMUSG00000004798,57.43283582089552,57.97014925373134
ENSMUSG00000004815,44.66214382632293,45.31886024423338
ENSMUSG00000004837,96.31478968792402,95.60922659430122
ENSMUSG00000004842,33.03120759837178,31.647218453188604
ENSMUSG00000004843,76.40162822252374,77.00407055630937
ENSMUSG00000004846,45.27001356852104,47.473541383989144
ENSMUSG00000004849,78.62143826322931,80.58073270013568
ENSMUSG00000004864,15.89145183175034,15.913161465400272
ENSMUSG00000004865,97.48168249660787,97.6336499321574
ENSMUSG00000004880,92.30936227951153,93.30257801899593
ENSMUSG00000004885,5.6499321573948444,21.774762550881952
ENSMUSG00000004895,67.75033921302578,67.516960651289
ENSMUSG00000004896,76.57530529172321,75.1316146540027
ENSMUSG00000004897,92.37449118046132,93.32971506105835
ENSMUSG00000004929,49.16146540027137,51.348710990502035
ENSMUSG00000004931,57.97557666214382,56.5753052917232
ENSMUSG00000004933,86.04613297150611,73.91587516960652
ENSMUSG00000004934,80.88466757123473,79.51153324287652
ENSMUSG00000004936,84.68928086838534,85.54681139755766
ENSMUSG00000004937,82.88738127544097,83.85888738127544
ENSMUSG00000004939,29.150610583446408,27.89145183175034
ENSMUSG00000004945,72.75440976933514,73.89959294436906
ENSMUSG00000004947,64.67842605156038,63.25644504748983
ENSMUSG00000004951,89.08005427408412,70.99050203527815
ENSMUSG00000004952,34.16010854816825,41.02578018995929
ENSMUSG00000004961,18.69742198100407,5.91044776119403
ENSMUSG00000004980,98.67571234735414,98.70284938941656
ENSMUSG00000004988,48.70013568521031,45.27544097693351
ENSMUSG00000004994,59.19674355495251,61.3459972862958
ENSMUSG00000004996,83.46268656716418,84.67842605156038
ENSMUSG00000005034,82.64857530529173,88.20081411126188
ENSMUSG00000005043,48.15739484396201,59.310719131614654
ENSMUSG00000005054,92.5427408412483,93.90502035278155
ENSMUSG00000005057,18.561736770691994,22.187245590230663
ENSMUSG00000005069,60.35820895522388,68.13568521031208
ENSMUSG00000005078,72.58073270013568,71.6472184531886
ENSMUSG00000005087,93.14518317503392,95.70149253731344
ENSMUSG00000005089,15.799185888738126,22.23066485753053
ENSMUSG00000005102,43.0393487109905,42.94708276797829
ENSMUSG00000005103,96.6729986431479,96.48846675712348
ENSMUSG00000005107,46.241519674355494,46.404341926729984
ENSMUSG00000005124,46.0135685210312,38.7516960651289
ENSMUSG00000005125,76.22252374491181,65.39484396200814
ENSMUSG00000005131,19.26729986431479,30.25237449118046
ENSMUSG00000005142,91.0393487109905,91.56580732700135
ENSMUSG00000005148,30.67571234735414,9.796472184531886
ENSMUSG00000005150,67.46268656716417,67.34328358208955
ENSMUSG00000005161,94.60515603799186,95.17503392130257
ENSMUSG00000005198,84.26594301221166,84.28222523744911
ENSMUSG00000005204,67.05020352781547,68.62957937584804
ENSMUSG00000005220,30.040705563093624,27.364993215739485
ENSMUSG00000005225,34.65943012211669,40.331071913161466
ENSMUSG00000005233,37.99185888738128,45.37313432835821
ENSMUSG00000005251,15.53324287652646,9.416553595658073
ENSMUSG00000005262,82.7842605156038,83.35413839891453
ENSMUSG00000005267,56.86838534599728,58.93622795115332
ENSMUSG00000005268,18.724559023066487,4.78697421981004
ENSMUSG00000005299,86.03527815468114,86.15468113975577
ENSMUSG00000005312,82.17096336499321,81.41655359565807
ENSMUSG00000005338,0.0,5.693351424694709
ENSMUSG00000005354,93.5359565807327,93.57394843962008
ENSMUSG00000005357,0.0,9.525101763907735
ENSMUSG00000005360,16.94436906377205,19.826322930800544
ENSMUSG00000005362,95.01763907734056,95.34871099050204
ENSMUSG00000005364,23.028493894165535,21.394843962008142
ENSMUSG00000005370,59.87516960651289,57.6336499321574
ENSMUSG00000005371,76.30393487109906,70.56716417910448
ENSMUSG00000005373,13.183175033921302,14.100407055630937
ENSMUSG00000005374,81.37856173677069,80.0
ENSMUSG00000005378,76.48303934871099,76.45047489823608
ENSMUSG00000005410,65.49253731343283,71.50067842605155
ENSMUSG00000005413,42.45318860244233,47.88602442333786
ENSMUSG00000005417,76.94979647218453,77.64450474898236
ENSMUSG00000005442,71.18046132971506,70.02985074626865
ENSMUSG00000005447,64.90637720488466,62.16553595658073
ENSMUSG00000005465,92.78697421981003,93.01492537313433
ENSMUSG00000005469,76.29850746268657,78.87652645861601
ENSMUSG00000005470,51.907734056987785,61.883310719131615
ENSMUSG00000005474,35.72320217096336,38.26322930800543
ENSMUSG00000005481,89.26458616010855,90.08412483039349
ENSMUSG00000005483,95.08276797829036,96.79240162822252
ENSMUSG00000005493,56.303934871099045,54.480325644504745
ENSMUSG00000005501,66.69742198100407,65.09633649932157
ENSMUSG00000005503,7.7720488466757125,0.0
ENSMUSG00000005505,61.6336499321574,62.87652645861601
ENSMUSG00000005506,88.58073270013568,88.04884667571234
ENSMUSG00000005510,91.69063772048847,91.73405698778832
ENSMUSG00000005514,80.20624151967436,80.78697421981003
ENSMUSG00000005533,78.5291723202171,65.99728629579376
ENSMUSG00000005534,54.85481682496608,51.58751696065129
ENSMUSG00000005540,29.867028493894164,29.986431478968793
ENSMUSG00000005566,86.47489823609227,87.359565807327
ENSMUSG00000005575,74.67028493894165,79.1044776119403
ENSMUSG00000005580,30.35549525101764,30.957937584803258
ENSMUSG00000005583,17.297150610583447,8.917232021709633
ENSMUSG00000005609,67.70691994572591,69.61736770691994
ENSMUSG00000005610,97.27001356852102,97.59565807327
ENSMUSG00000005611,19.24559023066486,28.89009497964722
ENSMUSG00000005615,74.3392130257802,48.00542740841248
ENSMUSG00000005621,64.08141112618725,63.86974219810041
ENSMUSG00000005625,95.85888738127544,96.07598371777476
ENSMUSG00000005628,27.527815468113975,19.012211668928085
ENSMUSG00000005640,18.170963364993213,6.854816824966078
ENSMUSG00000005656,86.68656716417911,87.65807327001357
ENSMUSG00000005667,86.6268656716418,90.01899592944369
ENSMUSG00000005672,34.040705563093624,36.19538670284939
ENSMUSG00000005674,62.94165535956581,65.7259158751696
ENSMUSG00000005677,19.506105834464044,17.546811397557665
ENSMUSG00000005681,22.952510176390774,30.170963364993213
ENSMUSG00000005682,61.57394843962008,62.084124830393485
ENSMUSG00000005683,89.23744911804613,89.90502035278155
ENSMUSG00000005686,48.19538670284939,41.89416553595658
ENSMUSG00000005687,94.11668928086839,94.5563093622795
ENSMUSG00000005696,95.24559023066486,96.49389416553595
ENSMUSG00000005698,89.55223880597015,89.80189959294437
ENSMUSG00000005699,54.350067842605156,58.96336499321574
ENSMUSG00000005705,41.03120759837178,39.614654002713706
ENSMUSG00000005718,58.70827679782904,53.48710990502036
ENSMUSG00000005732,95.76119402985074,96.00542740841249
ENSMUSG00000005763,97.438263229308,97.4056987788331
ENSMUSG00000005774,54.860244233378566,55.00135685210312
ENSMUSG00000005779,94.08955223880598,94.16553595658074
ENSMUSG00000005802,35.185888738127545,28.705563093622793
ENSMUSG00000005803,55.500678426051564,45.91044776119403
ENSMUSG00000005804,68.7381275440977,71.79918588873812
ENSMUSG00000005813,72.3527815468114,72.92265943012211
ENSMUSG00000005823,81.82903663500679,81.48710990502035
ENSMUSG00000005824,43.77204884667571,85.32428765264586
ENSMUSG00000005836,3.51696065128901,8.689280868385346
ENSMUSG00000005846,90.87109905020353,91.67435549525102
ENSMUSG00000005871,70.72998643147896,71.67435549525102
ENSMUSG00000005873,95.91316146540028,94.19267299864315
ENSMUSG00000005881,90.72455902306649,89.91044776119404
ENSMUSG00000005882,61.9864314789688,63.08819538670285
ENSMUSG00000005883,34.203527815468114,38.88738127544097
ENSMUSG00000005886,84.8303934871099,82.54002713704206
ENSMUSG00000005893,76.17367706919946,74.29036635006784
ENSMUSG00000005897,42.91994572591587,38.97421981004071
ENSMUSG00000005899,66.26865671641791,64.34735413839891
ENSMUSG00000005907,52.488466757123476,52.60244233378562
ENSMUSG00000005917,0.0,19.76662143826323
ENSMUSG00000005936,88.15196743554952,86.45861601085481
ENSMUSG00000005947,84.65671641791045,49.43283582089552
ENSMUSG00000005949,43.60922659430122,45.03120759837177
ENSMUSG00000005950,14.795115332428765,5.454545454545454
ENSMUSG00000005951,39.41383989145183,41.47625508819539
ENSMUSG00000005968,36.379918588873814,36.71099050203528
ENSMUSG00000005973,83.78290366350068,60.68385345997286
ENSMUSG00000005981,74.87109905020353,75.58208955223881
ENSMUSG00000005982,69.99185888738127,72.59701492537314
ENSMUSG00000005983,75.53324287652646,69.33514246947082
ENSMUSG00000005986,33.81818181818182,40.28222523744912
ENSMUSG00000006005,97.48710990502035,96.67842605156038
ENSMUSG00000006010,64.11397557666214,64.67842605156038
ENSMUSG00000006014,69.57937584803257,43.13161465400272
ENSMUSG00000006019,55.668928086838534,54.45318860244234
ENSMUSG00000006021,62.23066485753053,67.08819538670285
ENSMUSG00000006024,90.97421981004071,90.82225237449119
ENSMUSG00000006050,91.00135685210311,91.34328358208955
ENSMUSG00000006057,98.24151967435549,98.09497964721845
ENSMUSG00000006058,97.05834464043419,96.9280868385346
ENSMUSG00000006095,90.08955223880596,90.0135685210312
ENSMUSG00000006127,82.55088195386703,79.10990502035278
ENSMUSG00000006134,64.45047489823608,64.49389416553596
ENSMUSG00000006154,49.38941655359565,45.139755766621434
ENSMUSG00000006169,90.30122116689282,92.98778833107191
ENSMUSG00000006179,26.778833107191318,38.73541383989145
ENSMUSG00000006191,76.32564450474898,76.11940298507463
ENSMUSG00000006215,59.84260515603799,62.25237449118046
ENSMUSG00000006216,3.3595658073270016,7.636363636363637
ENSMUSG00000006219,12.032564450474899,11.598371777476254
ENSMUSG00000006235,13.302578018995929,15.864314789687924
ENSMUSG00000006241,11.75033921302578,0.0
ENSMUSG00000006262,70.60515603799186,66.87109905020353
ENSMUSG00000006273,82.33921302578018,82.86024423337857
ENSMUSG00000006276,74.35006784260516,74.87652645861601
ENSMUSG00000006281,54.48575305291723,52.94979647218453
ENSMUSG00000006288,85.52510176390773,85.88331071913161
ENSMUSG00000006289,86.84396200814112,86.84938941655359
ENSMUSG00000006299,92.7327001356852,93.44911804613297
ENSMUSG00000006301,72.36906377204885,53.72048846675712
ENSMUSG00000006304,99.02306648575305,99.10990502035278
ENSMUSG00000006307,66.51289009497965,65.60651289009498
