gen_name,"effector memory CD4-positive, alpha-beta T cell","naive thymus-derived CD4-positive, alpha-beta T cell"
ENSMUSG00000003184,92.40295902252514,84.2905826614579
ENSMUSG00000003190,62.77533039647577,61.861025683650574
ENSMUSG00000003198,77.57875488321835,87.77325243121935
ENSMUSG00000003199,86.27711744659629,74.84830853628127
ENSMUSG00000003200,91.2850137145707,90.15044468456487
ENSMUSG00000003206,57.98769844568199,54.13930679079046
ENSMUSG00000003208,68.24869088188845,73.88828858781481
ENSMUSG00000003226,97.31942481921703,98.20463801845233
ENSMUSG00000003228,60.194497548001,50.77715900590142
ENSMUSG00000003233,77.29199567783228,91.04812567533871
ENSMUSG00000003234,88.89535366968664,82.98562048042557
ENSMUSG00000003235,78.90034078630205,79.27437453245781
ENSMUSG00000003269,84.20330812068822,69.36248025933006
ENSMUSG00000003271,66.51566785803341,68.16557227163162
ENSMUSG00000003273,38.46729282686393,14.371207713407033
ENSMUSG00000003279,59.38409109799684,58.21627462388829
ENSMUSG00000003282,35.2048873742831,44.34793450253512
ENSMUSG00000003283,0.0,52.007314437702604
ENSMUSG00000003299,88.08910315019533,83.95810822043055
ENSMUSG00000003308,75.32208461474525,70.49289335882304
ENSMUSG00000003309,42.36971157842241,53.6863103648907
ENSMUSG00000003316,86.79245283018868,84.07447427479012
ENSMUSG00000003341,32.914969661707254,37.71091347352672
ENSMUSG00000003344,62.56337794032084,61.45790042390491
ENSMUSG00000003345,89.38990940071481,83.72122018119858
ENSMUSG00000003346,84.6978638517164,73.52672263319758
ENSMUSG00000003348,90.91513589892777,90.48707505610506
ENSMUSG00000003352,10.236056853129416,45.13756129997507
ENSMUSG00000003355,50.18286094256504,59.51708087440778
ENSMUSG00000003360,70.5386085944643,73.11112958191339
ENSMUSG00000003363,84.12850137145706,88.62521818635193
ENSMUSG00000003378,60.07397556312859,36.38101570941733
ENSMUSG00000003379,28.497215526556396,92.01645748483085
ENSMUSG00000003380,98.31684814229907,93.53337212201812
ENSMUSG00000003382,86.12334801762115,92.27412517662704
ENSMUSG00000003402,71.47784889036656,80.05984539938493
ENSMUSG00000003410,38.317679328401624,38.99925193250769
ENSMUSG00000003411,19.358324328817222,32.63652231734685
ENSMUSG00000003418,79.93932341451251,89.51043138558722
ENSMUSG00000003420,50.748067492311534,62.92494389493808
ENSMUSG00000003421,85.18826365223174,81.41883467708419
ENSMUSG00000003423,77.74083617321918,69.65755132574184
ENSMUSG00000003429,99.65090183692129,99.61765439281855
ENSMUSG00000003435,90.80708170559389,90.62006483251601
ENSMUSG00000003436,43.159338375862355,47.08669271049788
ENSMUSG00000003437,86.03191754633862,80.33413681323248
ENSMUSG00000003438,84.18252846812402,82.42456986119193
ENSMUSG00000003444,85.2048873742831,75.55066079295155
ENSMUSG00000003452,87.81065580583493,79.20787964425234
ENSMUSG00000003458,84.39032499376611,84.61058931094672
ENSMUSG00000003464,77.35433463552489,82.44534951375613
ENSMUSG00000003476,18.41492810240213,13.215859030837004
ENSMUSG00000003484,0.0,59.44643005568947
ENSMUSG00000003500,79.39905244784308,84.61890117197241
ENSMUSG00000003505,16.30371540187848,6.661956612085445
ENSMUSG00000003518,66.20397306957028,59.02668107389244
ENSMUSG00000003526,61.291663203391245,72.05552323165156
ENSMUSG00000003527,84.07863020530296,76.36522317346855
ENSMUSG00000003528,75.10182029756463,65.39772255007897
ENSMUSG00000003531,62.21427977724212,52.622392153603194
ENSMUSG00000003534,67.80816224752722,57.522234228243704
ENSMUSG00000003541,59.886958690050704,65.89227828110714
ENSMUSG00000003545,90.81954949713241,83.03964757709251
ENSMUSG00000003546,69.64508353420331,60.87191422159422
ENSMUSG00000003549,75.20571856038568,75.5755963760286
ENSMUSG00000003559,50.22026431718062,65.51824453495138
ENSMUSG00000003573,51.134569030005814,57.44327154849971
ENSMUSG00000003575,61.68232067159837,69.7822292411271
ENSMUSG00000003581,64.82836006981964,57.829773086194
ENSMUSG00000003604,72.674756878065,76.05768431551824
ENSMUSG00000003617,43.940653312276616,42.02892527636938
ENSMUSG00000003623,83.31393899094007,80.61674008810573
ENSMUSG00000003644,88.176377690965,86.06932092095421
ENSMUSG00000003660,91.14786800764692,93.47934502535118
ENSMUSG00000003662,76.9179619316765,79.13722882553404
ENSMUSG00000003665,20.447178123181782,20.18951043138559
ENSMUSG00000003680,68.02427063419499,56.19233646413432
ENSMUSG00000003721,77.16731776244701,67.79153852547586
ENSMUSG00000003731,75.13506774166736,76.12833513423655
ENSMUSG00000003746,89.94264815892278,89.88030920123016
ENSMUSG00000003752,63.31144543263236,64.0512010639182
ENSMUSG00000003762,64.59978389161333,64.17587897930346
ENSMUSG00000003778,93.22998919458067,95.69445598869586
ENSMUSG00000003779,64.03457734186684,58.515501620812906
ENSMUSG00000003808,89.12808577840579,92.91413847560469
ENSMUSG00000003809,68.54376194830022,59.93267392569196
ENSMUSG00000003810,50.926772504363726,64.23406200648326
ENSMUSG00000003812,80.60842822708004,70.44302219266893
ENSMUSG00000003813,88.24287257917047,87.15401878480591
ENSMUSG00000003814,96.3635608012634,96.38018452331477
ENSMUSG00000003824,55.54401130413099,52.788629374116866
ENSMUSG00000003847,87.19557808993433,93.46687723381265
ENSMUSG00000003848,73.93400382345607,88.52963178455656
ENSMUSG00000003849,17.608677582910815,43.408694206632866
ENSMUSG00000003863,40.054858282769516,35.39606017787383
ENSMUSG00000003865,70.51782894190009,66.24553237469868
ENSMUSG00000003868,77.43745324578173,84.88072479428143
ENSMUSG00000003872,0.0,24.948050868589476
ENSMUSG00000003873,81.36065164990441,77.91954118527138
ENSMUSG00000003882,99.48466461640761,99.21868506358574
ENSMUSG00000003923,89.35666195661209,89.70160418917796
ENSMUSG00000003929,77.54966336962846,76.12417920372371
ENSMUSG00000003934,25.172471116282935,24.61557642756213
ENSMUSG00000003948,81.47701770426399,67.36763361316599
ENSMUSG00000003949,32.295736015293826,46.18069985869837
ENSMUSG00000003955,89.46056021943313,84.28642673094507
ENSMUSG00000003970,99.35167483999668,99.57609508769013
ENSMUSG00000003974,0.0,13.552489402377194
ENSMUSG00000003992,91.46787465713572,86.8049206217272
ENSMUSG00000004018,78.84215775912227,74.59064084448508
ENSMUSG00000004031,43.78688388330147,48.08827196409276
ENSMUSG00000004035,26.327819798852964,46.53810988280276
ENSMUSG00000004040,97.10331643254925,96.9495470035741
ENSMUSG00000004043,84.83916548915302,90.32914969661707
ENSMUSG00000004044,0.0,19.26273792702186
ENSMUSG00000004054,75.22649821294988,75.87066744244036
ENSMUSG00000004056,83.85005402709666,84.54409442274125
ENSMUSG00000004069,75.7252098744909,83.91654891530213
ENSMUSG00000004070,88.58781481173634,84.07031834427728
ENSMUSG00000004071,80.05153353835924,85.55814146787466
ENSMUSG00000004085,68.88039231984041,54.33879145540686
ENSMUSG00000004096,94.87989360817886,90.20447178123182
ENSMUSG00000004098,0.0,12.376361067242955
ENSMUSG00000004099,78.12733771091347,82.26664450170394
ENSMUSG00000004100,75.72936580500375,90.28759039148866
ENSMUSG00000004105,63.31975729365805,57.76743412850137
ENSMUSG00000004110,58.24952206799102,65.09849555315435
ENSMUSG00000004113,34.456819881971576,32.17936996093425
ENSMUSG00000004127,71.82694705344527,70.75471698113208
ENSMUSG00000004151,47.1781231817804,45.28301886792453
ENSMUSG00000004187,55.41102152772006,48.11736347768265
ENSMUSG00000004207,65.62629872828526,72.02643171806167
ENSMUSG00000004221,74.93973900756379,81.21103815144211
ENSMUSG00000004231,0.0,16.424237386750892
ENSMUSG00000004233,57.243786883883296,67.83309783060427
ENSMUSG00000004263,53.66968664283933,53.05460892693874
ENSMUSG00000004264,91.68398304380351,90.64084448508021
ENSMUSG00000004266,96.27213032998088,96.9287673510099
ENSMUSG00000004267,35.30047377607846,48.66594630537777
ENSMUSG00000004268,97.10747236306209,97.4357908735766
ENSMUSG00000004270,67.01853545008728,81.59338375862356
ENSMUSG00000004285,97.71008228742414,94.37287008561216
ENSMUSG00000004296,0.0,10.190341617488155
ENSMUSG00000004317,57.87964425234811,60.5228160585155
ENSMUSG00000004319,87.87299476352756,91.3348848807248
ENSMUSG00000004328,39.69744825866511,43.80766353586568
ENSMUSG00000004347,57.725874823372955,49.239464716149946
ENSMUSG00000004356,73.39373285678663,88.95353669686644
ENSMUSG00000004359,54.002161083866675,50.66079295154186
ENSMUSG00000004360,46.80824536613748,53.233313938990946
ENSMUSG00000004364,96.35940487075057,97.06591305793367
ENSMUSG00000004371,49.78804754384507,42.50270135483335
ENSMUSG00000004383,32.97730861939988,30.974150112210125
ENSMUSG00000004393,82.2043055440113,87.16648657634445
ENSMUSG00000004394,73.75114288089102,76.31950793782728
ENSMUSG00000004415,56.375197406699364,59.15967085030338
ENSMUSG00000004446,74.06699359986702,85.5124262322334
ENSMUSG00000004451,60.25683650569362,67.27204721137062
ENSMUSG00000004455,97.4274790125509,93.4419416507356
ENSMUSG00000004460,90.83201728867093,87.37428310198653
ENSMUSG00000004462,73.42282437037653,71.23680492062174
ENSMUSG00000004473,35.0054027096667,24.90649156346106
ENSMUSG00000004500,55.26140802925775,45.237303632283265
ENSMUSG00000004508,29.020862771174468,39.45224835840745
ENSMUSG00000004530,81.22766187349347,79.35333721220181
ENSMUSG00000004535,97.51059762280775,97.67683484332143
ENSMUSG00000004542,46.85811653229158,37.960269304297235
ENSMUSG00000004552,74.46596292909983,93.18842988945225
ENSMUSG00000004558,68.28193832599119,56.69104812567534
ENSMUSG00000004561,85.92386335300473,79.83126922117863
ENSMUSG00000004562,67.32607430803756,68.8887041808661
ENSMUSG00000004565,64.84913972238384,68.31518577009392
ENSMUSG00000004567,65.96292909982544,67.49231152855124
ENSMUSG00000004568,89.21536031917546,92.46529798021777
ENSMUSG00000004591,90.42058016789959,89.28601113789377
ENSMUSG00000004609,52.31900922616573,58.9726539772255
ENSMUSG00000004610,91.6341118776494,77.52888371706425
ENSMUSG00000004612,98.81555980384007,93.1136231402211
ENSMUSG00000004626,92.50685728534619,87.32856786634528
ENSMUSG00000004630,56.62870916798271,50.336630371540195
ENSMUSG00000004631,42.71049788047544,52.32316515667858
ENSMUSG00000004633,74.7610339955116,64.96550577674341
ENSMUSG00000004637,61.66154101903416,63.17845565622143
ENSMUSG00000004642,95.13756129997506,93.44609758124844
ENSMUSG00000004651,38.76651982378855,50.12052198487241
ENSMUSG00000004654,24.17920372371374,16.5239797190591
ENSMUSG00000004661,75.62131161166985,77.65771756296235
ENSMUSG00000004665,99.343362978971,98.66179037486494
ENSMUSG00000004667,94.58066661125426,91.75047793200898
ENSMUSG00000004668,46.1349846230571,35.641260078131495
ENSMUSG00000004677,90.89020031585072,86.2688055855706
ENSMUSG00000004698,54.20164574848309,55.48582827695121
ENSMUSG00000004707,73.81348183858366,78.72994763527555
ENSMUSG00000004709,51.75380267641925,49.55947136563877
ENSMUSG00000004730,0.0,33.61732191837753
ENSMUSG00000004748,42.50270135483335,47.656055190757215
ENSMUSG00000004768,69.33754467625302,54.43853378771507
ENSMUSG00000004771,94.41027346022774,93.21336547252929
ENSMUSG00000004788,86.626215609675,80.46712658964343
ENSMUSG00000004789,89.39406533122765,89.6558889535367
ENSMUSG00000004798,86.33945640428891,77.87382594963013
ENSMUSG00000004814,37.82727952788629,43.30895187432466
ENSMUSG00000004815,69.65755132574184,65.68448175546506
ENSMUSG00000004837,97.48981797024354,95.9562796110049
ENSMUSG00000004842,57.447427479012546,60.24021278364226
ENSMUSG00000004843,83.43446097581248,76.10755548167235
ENSMUSG00000004846,67.288670933422,59.72487740004987
ENSMUSG00000004849,72.56670268473111,68.53545008727454
ENSMUSG00000004864,11.441276701853544,18.618568697531376
ENSMUSG00000004865,97.51890948383343,99.11478680076469
ENSMUSG00000004872,43.7702601612501,36.13581580915967
ENSMUSG00000004880,97.65189926024436,98.7075056105062
ENSMUSG00000004885,0.0,53.47020197822292
ENSMUSG00000004891,24.61557642756213,21.71889286011138
ENSMUSG00000004892,20.46795777574599,31.884298894522484
ENSMUSG00000004894,32.9191255922201,15.339539522899177
ENSMUSG00000004895,66.05851550162082,63.0953370459646
ENSMUSG00000004896,79.17878813066245,80.86193998836339
ENSMUSG00000004897,89.884465131743,89.78472279943479
ENSMUSG00000004902,37.42831019865348,32.34976311196077
ENSMUSG00000004929,57.89211204388663,58.84797606184024
ENSMUSG00000004931,62.999750644169225,58.590308370044056
ENSMUSG00000004933,82.27911229324246,60.34826697697615
ENSMUSG00000004934,72.50020779652564,66.71930845316267
ENSMUSG00000004936,86.35192419582745,82.27495636272961
ENSMUSG00000004937,80.06815726041062,80.56271299143877
ENSMUSG00000004939,43.32557559637603,56.05934668772338
ENSMUSG00000004945,62.86260493724545,66.90216939572771
ENSMUSG00000004947,60.07813149364143,66.48242041393068
ENSMUSG00000004948,33.9331726373535,23.576593799351674
ENSMUSG00000004951,33.40536946222259,19.58274457651068
ENSMUSG00000004952,57.46820713157676,60.448009309284345
ENSMUSG00000004980,99.65505776743413,99.7215526556396
ENSMUSG00000004988,52.79694123514255,75.73767766602943
ENSMUSG00000004994,73.09034992934919,65.44343778572022
ENSMUSG00000004996,84.80591804505029,71.68564541600865
ENSMUSG00000005034,94.49754800099743,93.94065331227662
ENSMUSG00000005043,72.06799102319009,56.59546172387998
ENSMUSG00000005045,38.86210622558391,25.991189427312776
ENSMUSG00000005054,85.60801263402877,81.07804837503116
ENSMUSG00000005057,43.89078214612251,47.03682154434377
ENSMUSG00000005069,79.78139805502452,74.37037652730446
ENSMUSG00000005078,82.60327487324412,72.88670933421993
ENSMUSG00000005087,97.90956695204056,95.45341201895104
ENSMUSG00000005089,43.774416091762944,49.34751890948383
ENSMUSG00000005102,64.89901088853794,73.04047876319508
ENSMUSG00000005103,98.26697697614496,97.82644834178372
ENSMUSG00000005107,53.94813398719973,63.80600116366054
ENSMUSG00000005124,52.75122599950129,51.09716565539024
ENSMUSG00000005125,65.31044800930928,75.11428808910316
ENSMUSG00000005131,39.56030255174133,50.28675920538609
ENSMUSG00000005142,90.32499376610423,84.39863685479179
ENSMUSG00000005148,60.75970409774749,31.988197157343528
ENSMUSG00000005150,71.51940819549498,69.65339539522898
ENSMUSG00000005161,95.02535117612834,89.3483500955864
ENSMUSG00000005198,92.78946056021942,93.40453827612002
ENSMUSG00000005202,28.883717064250686,50.22026431718062
ENSMUSG00000005204,78.62604937245449,83.89992519325077
ENSMUSG00000005220,44.84249023356329,44.00299226996925
ENSMUSG00000005225,66.40761366469953,75.66287091679827
ENSMUSG00000005233,55.52323165156678,41.63826780816225
ENSMUSG00000005237,0.0,30.562712991438783
ENSMUSG00000005251,0.0,34.60643338043388
ENSMUSG00000005262,89.23613997173968,87.60285928019283
ENSMUSG00000005267,75.38857950295072,71.45706923780234
ENSMUSG00000005268,53.245781730529465,58.527969412351425
ENSMUSG00000005299,84.93059596043554,82.67392569196244
ENSMUSG00000005312,85.13839248607763,92.5276369379104
ENSMUSG00000005338,30.46297065913058,24.424403623971408
ENSMUSG00000005354,94.67625301304963,95.83991355664533
ENSMUSG00000005360,56.62455323746987,81.45623805169978
ENSMUSG00000005362,96.662787798188,92.24503366303716
ENSMUSG00000005364,52.13199235308785,52.884215775912224
ENSMUSG00000005370,70.4097747485662,77.2171889286011
ENSMUSG00000005371,95.9562796110049,95.39107306125841
ENSMUSG00000005373,55.926356911312446,54.205801678995925
ENSMUSG00000005374,65.40603441110464,74.75687806499876
ENSMUSG00000005378,84.84332141966587,81.6474108552905
ENSMUSG00000005397,30.88687557144045,52.18186351924196
ENSMUSG00000005410,69.1671515252265,72.95736015293825
ENSMUSG00000005413,67.90374864932258,57.16066827362647
ENSMUSG00000005417,80.31751309118111,84.9264400299227
ENSMUSG00000005442,67.96608760701521,72.04305544011305
ENSMUSG00000005447,74.44518327653562,60.48541268389993
ENSMUSG00000005465,91.2268306873909,91.38060011636605
ENSMUSG00000005469,68.103233313939,68.14894854958024
ENSMUSG00000005470,64.4584822541767,61.88596126672762
ENSMUSG00000005474,44.044551575097664,30.633363810157093
ENSMUSG00000005481,95.15002909151359,97.48150610921785
ENSMUSG00000005483,95.11678164741085,92.82686393483502
ENSMUSG00000005493,65.19408195494971,60.35657883800183
ENSMUSG00000005501,71.61915052780317,84.26564707838085
ENSMUSG00000005505,74.02127836422575,84.19499625966253
ENSMUSG00000005506,89.37744160917629,92.984789294323
ENSMUSG00000005510,91.61748815559804,88.37586235558142
ENSMUSG00000005514,73.49347518909484,77.67018535450087
ENSMUSG00000005533,85.55398553736183,91.87931177790706
ENSMUSG00000005534,77.62031418834677,74.34959687474026
ENSMUSG00000005540,37.478181364807575,78.29357493142714
ENSMUSG00000005566,91.07306125841575,90.52863436123349
ENSMUSG00000005575,77.404205801679,66.1873493475189
ENSMUSG00000005580,24.029590225251436,45.507439115617984
ENSMUSG00000005583,30.080625051949134,94.3853378771507
ENSMUSG00000005609,82.62821045632117,85.40021610838667
ENSMUSG00000005610,99.3641426315352,99.52206799102319
ENSMUSG00000005611,55.22816058515502,40.009143047128255
ENSMUSG00000005615,69.15883966420081,67.68764026265481
ENSMUSG00000005621,85.31294156761699,85.86568032582495
ENSMUSG00000005625,97.35267226331976,94.23156844817555
ENSMUSG00000005628,49.99168813897432,49.210373202560056
ENSMUSG00000005640,40.17538026764193,39.182112875072725
ENSMUSG00000005649,36.63452747070069,35.99035824121021
ENSMUSG00000005656,90.00083118610257,88.6418419084033
ENSMUSG00000005667,86.71764608095752,92.04554899842074
ENSMUSG00000005672,64.74108552904995,58.910315019532874
ENSMUSG00000005674,68.79727370958358,71.22849305959605
ENSMUSG00000005677,60.92594131826116,64.2091264234062
ENSMUSG00000005682,72.67060094755216,77.25874823372953
ENSMUSG00000005683,93.2424569861192,92.59828775662871
ENSMUSG00000005686,73.88413265730198,57.455739340038235
ENSMUSG00000005687,94.88404953869171,93.9780566868922
ENSMUSG00000005696,95.42432050536115,88.15975396891363
ENSMUSG00000005698,98.08411603357992,95.82744576510682
ENSMUSG00000005699,57.01936663618984,53.10863602360568
ENSMUSG00000005705,49.634278114869915,35.529049954284766
ENSMUSG00000005718,35.45008727454077,47.92619067409193
ENSMUSG00000005732,96.30537777408362,96.15576427562131
ENSMUSG00000005763,97.8638517163993,98.27528883717063
ENSMUSG00000005774,72.27578754883218,66.61125425982878
ENSMUSG00000005779,95.51990690715651,94.60144626381847
ENSMUSG00000005800,9.658382511844401,31.04895686144128
